book_x,chapter_number,section_number,engaged,access,book_y,submit,learning_duration,learning_duration_rounded
College / Advanced Statistics and Data Science (ABCD),5.0,2.0,1403.0,2023-04-18 00:10:44,College / Advanced Statistics and Data Science (ABCD),2023-04-19 02:24:18,1 days 02:13:34,1
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,570.0,2023-04-19 02:24:23,College / Advanced Statistics and Data Science (ABCD),2023-04-28 04:55:57,9 days 02:31:34,9
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,801.0,2023-05-03 01:30:54,College / Advanced Statistics and Data Science (ABCD),2023-05-11 18:44:25,8 days 17:13:31,8
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,1386.0,2023-05-11 18:44:30,College / Advanced Statistics and Data Science (ABCD),2023-06-05 22:30:27,25 days 03:45:57,25
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,3628.0,2023-05-24 21:45:45,College / Advanced Statistics and Data Science (ABCD),2023-05-26 04:22:52,1 days 06:37:07,1
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,1552.0,2023-05-26 04:22:55,College / Advanced Statistics and Data Science (ABCD),2023-05-30 03:01:30,3 days 22:38:35,3
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,12.0,2023-05-30 03:01:48,College / Advanced Statistics and Data Science (ABCD),2023-06-05 22:24:15,6 days 19:22:27,6
College / Statistics and Data Science (ABC),1.0,3.0,1312.0,2023-01-24 04:59:40,College / Statistics and Data Science (ABC),2023-02-01 02:27:51,7 days 21:28:11,7
College / Statistics and Data Science (ABC),3.0,1.0,5622.0,2023-03-08 21:01:33,College / Statistics and Data Science (ABC),2023-05-18 02:58:39,70 days 05:57:06,70
College / Statistics and Data Science (ABC),4.0,2.0,3047.0,2023-03-23 03:49:12,College / Statistics and Data Science (ABC),2023-05-18 19:24:29,56 days 15:35:17,56
College / Statistics and Data Science (ABC),1.0,3.0,180212.0,2023-01-22 21:48:46,College / Statistics and Data Science (ABC),2023-01-22 23:58:22,0 days 02:09:36,0
College / Statistics and Data Science (ABC),2.0,1.0,1266.0,2023-01-22 23:58:29,College / Statistics and Data Science (ABC),2023-03-11 18:37:22,47 days 18:38:53,47
College / Statistics and Data Science (ABC),3.0,1.0,39098.0,2023-02-04 19:56:35,College / Statistics and Data Science (ABC),2023-03-11 19:25:58,34 days 23:29:23,34
College / Statistics and Data Science (ABC),4.0,1.0,39270.0,2023-02-19 16:32:00,College / Statistics and Data Science (ABC),2023-02-19 16:53:11,0 days 00:21:11,0
College / Statistics and Data Science (ABC),6.0,1.0,1734.0,2023-02-27 18:20:45,College / Statistics and Data Science (ABC),2023-03-13 14:22:12,13 days 20:01:27,13
College / Statistics and Data Science (ABC),1.0,3.0,23495.0,2023-01-26 18:48:20,College / Statistics and Data Science (ABC),2023-01-26 19:21:43,0 days 00:33:23,0
College / Statistics and Data Science (ABC),2.0,1.0,413.0,2023-01-31 18:54:10,College / Statistics and Data Science (ABC),2023-02-02 03:19:24,1 days 08:25:14,1
College / Statistics and Data Science (ABC),3.0,1.0,427.0,2023-02-02 03:19:31,College / Statistics and Data Science (ABC),2023-02-09 04:07:31,7 days 00:48:00,7
College / Statistics and Data Science (ABC),4.0,1.0,2721.0,2023-02-14 18:39:07,College / Statistics and Data Science (ABC),2023-02-21 17:33:46,6 days 22:54:39,6
College / Statistics and Data Science (ABC),5.0,1.0,299434.0,2023-02-28 17:05:49,College / Statistics and Data Science (ABC),2023-02-28 18:34:20,0 days 01:28:31,0
College / Statistics and Data Science (ABC),6.0,1.0,1649.0,2023-03-09 05:01:03,College / Statistics and Data Science (ABC),2023-03-09 18:06:27,0 days 13:05:24,0
College / Statistics and Data Science (ABC),1.0,3.0,1112.0,2022-12-27 02:06:23,College / Statistics and Data Science (ABC),2023-01-16 02:14:08,20 days 00:07:45,20
College / Statistics and Data Science (ABC),2.0,1.0,215.0,2023-01-14 01:05:31,College / Statistics and Data Science (ABC),2023-01-16 03:29:51,2 days 02:24:20,2
College / Statistics and Data Science (ABC),3.0,1.0,1441.0,2023-01-15 22:29:21,College / Statistics and Data Science (ABC),2023-01-22 02:27:35,6 days 03:58:14,6
College / Statistics and Data Science (ABC),4.0,1.0,2243.0,2023-01-21 01:57:45,College / Statistics and Data Science (ABC),2023-01-22 03:17:46,1 days 01:20:01,1
College / Statistics and Data Science (ABC),5.0,1.0,2556.0,2023-01-24 01:38:18,College / Statistics and Data Science (ABC),2023-01-27 02:23:54,3 days 00:45:36,3
College / Statistics and Data Science (ABC),6.0,1.0,880.0,2023-01-26 09:52:35,College / Statistics and Data Science (ABC),2023-02-04 06:36:50,8 days 20:44:15,8
College / Statistics and Data Science (ABC),8.0,1.0,19069.0,2023-02-09 18:13:19,College / Statistics and Data Science (ABC),2023-02-16 23:44:04,7 days 05:30:45,7
College / Statistics and Data Science (ABC),9.0,1.0,3159.0,2023-02-21 19:02:33,College / Statistics and Data Science (ABC),2023-02-22 01:18:23,0 days 06:15:50,0
College / Statistics and Data Science (ABC),10.0,1.0,3013.0,2023-03-01 21:22:58,College / Statistics and Data Science (ABC),2023-03-03 02:22:01,1 days 04:59:03,1
College / Statistics and Data Science (ABC),11.0,1.0,4466.0,2023-03-02 09:14:28,College / Statistics and Data Science (ABC),2023-03-07 20:29:17,5 days 11:14:49,5
College / Statistics and Data Science (ABC),12.0,1.0,6768.0,2023-03-15 20:10:34,College / Statistics and Data Science (ABC),2023-03-19 00:56:58,3 days 04:46:24,3
College / Statistics and Data Science (ABC),8.0,1.0,504.0,2023-02-11 06:11:06,College / Statistics and Data Science (ABC),2023-02-22 00:43:50,10 days 18:32:44,10
College / Statistics and Data Science (ABC),9.0,1.0,3.0,2023-03-05 04:05:32,College / Statistics and Data Science (ABC),2023-03-22 17:20:49,17 days 13:15:17,17
College / Statistics and Data Science (ABC),10.0,1.0,819.0,2023-04-16 07:09:14,College / Statistics and Data Science (ABC),2023-04-24 04:27:16,7 days 21:18:02,7
College / Statistics and Data Science (ABC),11.0,1.0,424.0,2023-04-24 04:27:59,College / Statistics and Data Science (ABC),2023-05-03 22:22:26,9 days 17:54:27,9
College / Statistics and Data Science (ABC),1.0,3.0,128.0,2023-01-14 02:31:12,College / Statistics and Data Science (ABC),2023-01-14 10:27:16,0 days 07:56:04,0
College / Statistics and Data Science (ABC),2.0,1.0,516.0,2023-01-14 10:27:34,College / Statistics and Data Science (ABC),2023-01-17 23:17:55,3 days 12:50:21,3
College / Statistics and Data Science (ABC),3.0,1.0,164.0,2023-01-15 11:40:03,College / Statistics and Data Science (ABC),2023-01-19 22:02:51,4 days 10:22:48,4
College / Statistics and Data Science (ABC),4.0,1.0,257.0,2023-01-18 09:29:33,College / Statistics and Data Science (ABC),2023-01-22 10:01:27,4 days 00:31:54,4
College / Statistics and Data Science (ABC),5.0,1.0,10187.0,2023-01-24 02:21:02,College / Statistics and Data Science (ABC),2023-01-27 02:36:16,3 days 00:15:14,3
College / Statistics and Data Science (ABC),6.0,1.0,34.0,2023-02-02 01:20:16,College / Statistics and Data Science (ABC),2023-02-04 03:30:52,2 days 02:10:36,2
College / Statistics and Data Science (ABC),8.0,1.0,7122.0,2023-02-08 02:37:42,College / Statistics and Data Science (ABC),2023-02-16 22:02:32,8 days 19:24:50,8
College / Statistics and Data Science (ABC),9.0,1.0,1211.0,2023-02-20 08:44:06,College / Statistics and Data Science (ABC),2023-02-24 00:43:51,3 days 15:59:45,3
College / Statistics and Data Science (ABC),10.0,1.0,24.0,2023-03-02 00:50:30,College / Statistics and Data Science (ABC),2023-03-04 03:33:04,2 days 02:42:34,2
College / Statistics and Data Science (ABC),11.0,1.0,0.0,2023-03-03 05:02:34,College / Statistics and Data Science (ABC),2023-03-10 02:02:32,6 days 20:59:58,6
College / Statistics and Data Science (ABC),12.0,1.0,1432.0,2023-03-10 02:02:42,College / Statistics and Data Science (ABC),2023-03-16 03:46:13,6 days 01:43:31,6
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,5595.0,2023-04-05 15:48:25,College / Advanced Statistics and Data Science (ABCD),2023-04-07 17:08:51,2 days 01:20:26,2
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,1020.0,2023-04-05 16:28:58,College / Advanced Statistics and Data Science (ABCD),2023-04-10 07:26:11,4 days 14:57:13,4
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,2279.0,2023-04-10 07:26:42,College / Advanced Statistics and Data Science (ABCD),2023-04-14 00:54:14,3 days 17:27:32,3
College / Advanced Statistics and Data Science (ABCD),4.0,1.0,1134.0,2023-04-12 18:00:08,College / Advanced Statistics and Data Science (ABCD),2023-04-14 07:48:08,1 days 13:48:00,1
College / Advanced Statistics and Data Science (ABCD),5.0,1.0,735.0,2023-04-17 16:52:38,College / Advanced Statistics and Data Science (ABCD),2023-04-22 00:28:00,4 days 07:35:22,4
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,762.0,2023-04-19 17:38:05,College / Advanced Statistics and Data Science (ABCD),2023-04-24 20:46:54,5 days 03:08:49,5
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,1675.0,2023-04-29 16:02:41,College / Advanced Statistics and Data Science (ABCD),2023-05-06 17:48:34,7 days 01:45:53,7
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,1342.0,2023-05-03 16:07:16,College / Advanced Statistics and Data Science (ABCD),2023-05-31 06:21:03,27 days 14:13:47,27
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,1551.0,2023-05-14 19:18:22,College / Advanced Statistics and Data Science (ABCD),2023-06-14 21:06:33,31 days 01:48:11,31
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,603.0,2023-05-15 17:05:26,College / Advanced Statistics and Data Science (ABCD),2023-05-20 15:57:23,4 days 22:51:57,4
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,332.0,2023-05-20 15:52:24,College / Advanced Statistics and Data Science (ABCD),2023-05-27 17:59:41,7 days 02:07:17,7
College / Advanced Statistics and Data Science (ABCD),13.0,1.0,70585.0,2023-05-29 17:27:49,College / Advanced Statistics and Data Science (ABCD),2023-05-29 18:02:17,0 days 00:34:28,0
College / Advanced Statistics and Data Science (ABCD),14.0,1.0,1124.0,2023-05-29 17:55:52,College / Advanced Statistics and Data Science (ABCD),2023-06-05 16:56:11,6 days 23:00:19,6
College / Advanced Statistics and Data Science (ABCD),15.0,1.0,907.0,2023-06-05 16:56:23,College / Advanced Statistics and Data Science (ABCD),2023-06-05 17:28:46,0 days 00:32:23,0
College / Advanced Statistics and Data Science (ABCD),16.0,1.0,1633.0,2023-06-05 17:28:50,College / Advanced Statistics and Data Science (ABCD),2023-06-05 17:56:31,0 days 00:27:41,0
College / Statistics and Data Science (ABC),1.0,3.0,32722.0,2023-06-28 18:16:09,College / Statistics and Data Science (ABC),2023-06-28 18:45:52,0 days 00:29:43,0
College / Statistics and Data Science (ABC),2.0,1.0,1826.0,2023-06-28 18:46:09,College / Statistics and Data Science (ABC),2023-06-29 11:01:05,0 days 16:14:56,0
College / Statistics and Data Science (ABC),3.0,1.0,1.0,2023-06-29 11:01:52,College / Statistics and Data Science (ABC),2023-06-29 14:59:34,0 days 03:57:42,0
College / Statistics and Data Science (ABC),4.0,1.0,668.0,2023-06-30 09:59:35,College / Statistics and Data Science (ABC),2023-06-30 14:29:21,0 days 04:29:46,0
College / Statistics and Data Science (ABC),5.0,1.0,1473.0,2023-07-04 17:45:34,College / Statistics and Data Science (ABC),2023-07-06 20:44:43,2 days 02:59:09,2
College / Statistics and Data Science (ABC),6.0,1.0,1320.0,2023-07-06 12:09:34,College / Statistics and Data Science (ABC),2023-07-12 18:14:11,6 days 06:04:37,6
College / Statistics and Data Science (ABC),8.0,1.0,1425.0,2023-07-11 16:02:25,College / Statistics and Data Science (ABC),2023-08-03 08:37:14,22 days 16:34:49,22
College / Statistics and Data Science (ABC),9.0,1.0,10273.0,2023-07-11 18:02:40,College / Statistics and Data Science (ABC),2023-07-20 08:17:11,8 days 14:14:31,8
College / Statistics and Data Science (ABC),10.0,1.0,25092.0,2023-07-18 13:54:54,College / Statistics and Data Science (ABC),2023-07-26 12:40:15,7 days 22:45:21,7
College / Statistics and Data Science (ABC),11.0,1.0,4275.0,2023-07-20 17:57:38,College / Statistics and Data Science (ABC),2023-07-26 13:17:50,5 days 19:20:12,5
College / Statistics and Data Science (ABC),12.0,1.0,5298.0,2023-07-25 13:08:31,College / Statistics and Data Science (ABC),2023-07-25 13:39:15,0 days 00:30:44,0
College / Statistics and Data Science (ABC),13.0,1.0,82539.0,2023-07-25 19:26:23,College / Statistics and Data Science (ABC),2023-07-25 19:40:26,0 days 00:14:03,0
College / Statistics and Data Science (ABC),8.0,1.0,588.0,2023-02-13 17:13:10,College / Statistics and Data Science (ABC),2023-03-01 06:47:57,15 days 13:34:47,15
College / Statistics and Data Science (ABC),9.0,1.0,2057.0,2023-03-08 17:06:51,College / Statistics and Data Science (ABC),2023-03-20 05:18:09,11 days 12:11:18,11
College / Statistics and Data Science (ABC),10.0,1.0,1947.0,2023-04-03 16:03:34,College / Statistics and Data Science (ABC),2023-04-10 07:57:04,6 days 15:53:30,6
College / Statistics and Data Science (ABC),11.0,1.0,126.0,2023-04-10 07:08:07,College / Statistics and Data Science (ABC),2023-04-19 04:51:25,8 days 21:43:18,8
College / Statistics and Data Science (ABC),12.0,1.0,35.0,2023-05-01 19:00:24,College / Statistics and Data Science (ABC),2023-05-03 16:33:15,1 days 21:32:51,1
College / Statistics and Data Science (ABC),13.0,1.0,20703.0,2023-05-08 23:49:30,College / Statistics and Data Science (ABC),2023-05-09 19:32:58,0 days 19:43:28,0
College / Statistics and Data Science (ABC),1.0,3.0,1937.0,2023-01-25 15:36:26,College / Statistics and Data Science (ABC),2023-01-31 22:51:39,6 days 07:15:13,6
College / Statistics and Data Science (ABC),2.0,1.0,3279.0,2023-02-01 18:52:53,College / Statistics and Data Science (ABC),2023-02-12 18:12:49,10 days 23:19:56,10
College / Statistics and Data Science (ABC),3.0,1.0,5021.0,2023-02-13 21:10:33,College / Statistics and Data Science (ABC),2023-02-27 21:34:06,14 days 00:23:33,14
College / Statistics and Data Science (ABC),4.0,1.0,598.0,2023-03-06 03:32:11,College / Statistics and Data Science (ABC),2023-03-12 01:06:54,5 days 21:34:43,5
College / Statistics and Data Science (ABC),5.0,1.0,1354.0,2023-03-13 19:59:25,College / Statistics and Data Science (ABC),2023-03-22 20:06:49,9 days 00:07:24,9
College / Statistics and Data Science (ABC),6.0,1.0,61672.0,2023-04-03 20:10:22,College / Statistics and Data Science (ABC),2023-04-12 20:08:01,8 days 23:57:39,8
College / Statistics and Data Science (ABC),8.0,1.0,29145.0,2023-04-24 20:08:38,College / Statistics and Data Science (ABC),2023-04-27 04:24:38,2 days 08:16:00,2
College / Statistics and Data Science (ABC),9.0,1.0,8723.0,2023-04-27 04:24:44,College / Statistics and Data Science (ABC),2023-05-13 03:51:28,15 days 23:26:44,15
College / Statistics and Data Science (ABC),1.0,3.0,7146.0,2023-01-24 22:44:59,College / Statistics and Data Science (ABC),2023-01-25 00:14:28,0 days 01:29:29,0
College / Statistics and Data Science (ABC),5.0,12.0,20575.0,2023-01-30 17:26:16,College / Statistics and Data Science (ABC),2023-01-30 17:51:49,0 days 00:25:33,0
College / Statistics and Data Science (ABC),6.0,1.0,2812.0,2023-02-06 21:15:44,College / Statistics and Data Science (ABC),2023-03-21 04:52:46,42 days 07:37:02,42
College / Statistics and Data Science (ABC),8.0,1.0,0.0,2023-04-05 18:17:16,College / Statistics and Data Science (ABC),2023-04-17 20:39:17,12 days 02:22:01,12
College / Statistics and Data Science (ABC),9.0,1.0,1892.0,2023-04-26 17:05:07,College / Statistics and Data Science (ABC),2023-05-01 15:17:28,4 days 22:12:21,4
College / Statistics and Data Science (ABC),10.0,1.0,40332.0,2023-05-03 16:25:36,College / Statistics and Data Science (ABC),2023-05-03 19:49:49,0 days 03:24:13,0
College / Statistics and Data Science (ABC),1.0,3.0,2814.0,2023-06-27 16:25:19,College / Statistics and Data Science (ABC),2023-06-28 23:38:30,1 days 07:13:11,1
College / Statistics and Data Science (ABC),2.0,1.0,193.0,2023-06-28 23:38:55,College / Statistics and Data Science (ABC),2023-06-30 23:10:41,1 days 23:31:46,1
College / Statistics and Data Science (ABC),3.0,1.0,347.0,2023-06-30 23:10:53,College / Statistics and Data Science (ABC),2023-07-01 04:15:29,0 days 05:04:36,0
College / Statistics and Data Science (ABC),4.0,1.0,1490.0,2023-07-01 01:59:21,College / Statistics and Data Science (ABC),2023-07-01 04:03:24,0 days 02:04:03,0
College / Statistics and Data Science (ABC),5.0,1.0,3192.0,2023-07-02 18:22:40,College / Statistics and Data Science (ABC),2023-07-04 03:29:17,1 days 09:06:37,1
College / Statistics and Data Science (ABC),6.0,1.0,10100.0,2023-07-06 03:22:57,College / Statistics and Data Science (ABC),2023-07-06 19:23:48,0 days 16:00:51,0
College / Statistics and Data Science (ABC),8.0,1.0,3639.0,2023-07-11 00:08:14,College / Statistics and Data Science (ABC),2023-07-11 08:59:43,0 days 08:51:29,0
College / Statistics and Data Science (ABC),9.0,1.0,5973.0,2023-07-11 08:59:50,College / Statistics and Data Science (ABC),2023-07-12 22:29:44,1 days 13:29:54,1
College / Statistics and Data Science (ABC),10.0,1.0,535.0,2023-07-18 00:55:22,College / Statistics and Data Science (ABC),2023-07-18 18:00:32,0 days 17:05:10,0
College / Statistics and Data Science (ABC),11.0,1.0,10858.0,2023-07-18 18:00:41,College / Statistics and Data Science (ABC),2023-07-24 20:53:28,6 days 02:52:47,6
College / Statistics and Data Science (ABC),12.0,1.0,6.0,2023-07-24 20:54:14,College / Statistics and Data Science (ABC),2023-07-27 19:37:21,2 days 22:43:07,2
College / Statistics and Data Science (ABC),13.0,1.0,1004.0,2023-08-01 00:04:13,College / Statistics and Data Science (ABC),2023-08-01 20:18:51,0 days 20:14:38,0
College / Statistics and Data Science (ABC),1.0,3.0,6402.0,2023-01-30 04:28:24,College / Statistics and Data Science (ABC),2023-01-30 05:34:51,0 days 01:06:27,0
College / Statistics and Data Science (ABC),2.0,1.0,1060.0,2023-01-30 05:35:08,College / Statistics and Data Science (ABC),2023-05-03 16:57:05,93 days 11:21:57,93
